352	20	22639	
353	30	22669	
354	41	22710	
355	27	22737	
356	17	22754	
357	51	22805	
358	34	22839	
359	31	22870	
360	46	22916	
361	52	22968	
362	52	23020	
363	48	23068	
364	30	23098	
365	46	23144	
366	29	23173	
367	13	23186	
368	68	23254	
369	79	23333	
370	22	23355	
371	32	23387	
372	21	23408	
373	60	23468	
374	15	23483	
375	12	23495	
376	193	23688	
377	139	23827	
378	31	23858	
379	25	23883	
380	22	23905	
381	373	24278	
382	136	24414	
383	56	24470	
384	64	24534	
385	13	24547	
386	22	24569	
387	18	24587	
388	35	24622	
389	31	24653	
390	48	24701	
391	25	24726	
392	41	24767	
393	71	24838	
394	92	24930	
395	66	24996	
396	16	25012	
397	27	25039	
398	50	25089	
399	153	25242	
400	69	25311	
401	40	25351	
402	59	25410	
403	278	25688	
404	32	25720	
405	22	25742	
406	48	25790	
407	12	25802	
408	29	25831	
409	69	25900	
410	25	25925	
411	10	25935	
412	16	25951	
413	13	25964	
414	34	25998	
415	32	26030	
416	23	26053	
417	46	26099	
418	5	26104	
419	29	26133	
420	14	26147	
421	11	26158	
422	41	26199	
423	32	26231	
424	14	26245	
425	9	26254	
426	36	26290	
427	39	26329	
428	16	26345	
429	59	26404	
430	37	26441	
431	34	26475	
432	48	26523	
433	19	26542	
434	3	26545	
435	15	26560	
436	21	26581	
437	28	26609	
438	37	26646	
439	42	26688	
440	28	26716	
441	32	26748	
442	23	26771	
443	26	26797	
444	48	26845	
445	84	26929	
446	34	26963	
447	45	27008	
448	13	27021	
449	32	27053	
450	39	27092	
451	32	27124	
452	21	27145	
453	14	27159	
454	18	27177	
455	26	27203	
456	21	27224	
457	22	27246	
458	26	27272	
459	4	27276	
460	17	27293	
461	12	27305	
462	10	27315	
463	38	27353	
464	18	27371	
465	45	27416	
466	23	27439	
467	20	27459	
468	17	27476	
469	56	27532	
470	35	27567	
471	36	27603	
472	29	27632	
473	38	27670	
474	55	27725	
475	68	27793	
476	36	27829	
477	39	27868	
478	27	27895	
479	30	27925	
480	10	27935	
481	19	27954	
482	17	27971	
483	58	28029	
484	13	28042	
485	33	28075	
486	16	28091	
487	15	28106	
488	34	28140	
489	22	28162	
490	31	28193	
491	56	28249	
492	81	28330	
493	8	28338	
494	21	28359	
495	23	28382	
496	20	28402	
497	30	28432	
498	24	28456	
499	21	28477	
500	32	28509	
501	43	28552	
502	45	28597	
503	29	28626	
504	16	28642	
505	12	28654	
506	31	28685	
507	29	28714	
508	38	28752	
509	14	28766	
510	45	28811	
511	70	28881	
512	188	29069	
513	85	29154	
514	32	29186	
515	41	29227	
516	172	29399	
517	54	29453	
518	57	29510	
519	23	29533	
520	26	29559	
521	33	29592	
522	28	29620	
523	30	29650	
524	77	29727	
525	60	29787	
526	20	29807	
527	11	29818	
528	46	29864	
529	45	29909	
530	156	30065	
531	95	30160	
532	80	30240	
533	233	30473	
534	28	30501	
535	20	30521	
536	107	30628	
537	303	30931	
538	177	31108	
539	37	31145	
540	210	31355	
541	26	31381	
542	18	31399	
543	75	31474	
544	35	31509	
545	56	31565	
546	53	31618	
547	47	31665	
548	79	31744	
549	60	31804	
550	74	31878	
551	112	31990	
552	76	32066	
553	93	32159	
554	27	32186	
555	27	32213	
556	78	32291	
557	55	32346	
558	160	32506	
559	284	32790	
560	743	33533	
561	227	33760	
562	350	34110	
563	614	34724	
564	56	34780	
565	141	34921	
566	40	34961	
567	67	35028	
568	23	35051	
569	78	35129	
570	163	35292	
571	20	35312	
572	14	35326	
573	82	35408	
574	59	35467	
575	20	35487	
576	106	35593	
577	42	35635	
578	36	35671	
579	50	35721	
580	30	35751	
581	180	35931	
582	58	35989	
583	55	36044	
584	30	36074	
585	49	36123	
586	36	36159	
587	59	36218	
588	31	36249	
589	104	36353	
590	30	36383	
591	70	36453	
592	549	37002	
593	33	37035	
594	66	37101	
595	58	37159	
596	58	37217	
597	44	37261	
598	35	37296	
599	28	37324	
600	33	37357	
601	63	37420	
602	30	37450	
603	43	37493	
604	238	37731	
605	40	37771	
606	42	37813	
607	54	37867	
608	75	37942	
609	21	37963	
610	42	38005	
611	140	38145	
612	28	38173	
613	35	38208	
614	68	38276	
615	53	38329	
616	34	38363	
617	24	38387	
618	31	38418	
619	21	38439	
620	48	38487	
621	23	38510	
622	26	38536	
623	28	38564	
624	51	38615	
625	66	38681	
626	37	38718	
627	45	38763	
628	171	38934	
629	26	38960	
630	43	39003	
631	102	39105	
632	123	39228	
633	57	39285	
634	49	39334	
635	98	39432	
636	93	39525	
637	30	39555	
638	66	39621	
639	59	39680	
640	23	39703	
641	94	39797	
642	61	39858	
643	20	39878	
644	54	39932	
645	49	39981	
646	46	40027	
647	34	40061	
648	52	40113	
649	24	40137	
650	73	40210	
651	52	40262	
652	85	40347	
653	43	40390	
654	98	40488	
655	25	40513	
656	21	40534	
657	12	40546	
658	49	40595	
659	58	40653	
660	133	40786	
661	61	40847	
662	327	41174	
663	1263	42437	
664	70	42507	
665	22	42529	
666	67	42596	
667	22	42618	
668	53	42671	
669	55	42726	
670	107	42833	
671	43	42876	
672	123	42999	
673	23	43022	
674	152	43174	
675	139	43313	
676	329	43642	
677	68	43710	
678	55	43765	
679	36	43801	
680	43	43844	
681	92	43936	
682	64	44000	
683	47	44047	
684	45	44092	
685	56	44148	
686	26	44174	
687	75	44249	
688	89	44338	
689	48	44386	
690	34	44420	
691	84	44504	
692	87	44591	
693	42	44633	
694	32	44665	
695	133	44798	
696	58	44856	
697	118	44974	
698	97	45071	
699	107	45178	
700	261	45439	
701	52	45491	
702	55	45546	
703	48	45594	
704	55	45649	
705	168	45817	
706	105	45922	
707	117	46039	
708	28	46067	
709	91	46158	
710	42	46200	
711	58	46258	
712	41	46299	
713	785	47084	
714	107	47191	
715	28	47219	
716	67	47286	
717	208	47494	
718	246	47740	
719	158	47898	
720	138	48036	
721	492	48528	
722	131	48659	
723	101	48760	
724	21	48781	
725	96	48877	
726	28	48905	
727	236	49141	
728	45	49186	
729	22	49208	
730	77	49285	
731	9	49294	
732	72	49366	
733	41	49407	
734	75	49482	
735	22	49504	
736	41	49545	
737	26	49571	
738	18	49589	
739	26	49615	
740	48	49663	
741	11	49674	
742	54	49728	
743	72	49800	
744	29	49829	
745	193	50022	
746	26	50048	
747	55	50103	
748	99	50202	
749	32	50234	
750	43	50277	
751	26	50303	
752	18	50321	
753	15	50336	
754	76	50412	
755	85	50497	
756	36	50533	
757	155	50688	
758	21	50709	
759	177	50886	
760	50	50936	
761	101	51037	
762	96	51133	
763	163	51296	
764	48	51344	
765	70	51414	
766	53	51467	
767	29	51496	
768	35	51531	
769	17	51548	
770	24	51572	
771	43	51615	
772	29	51644	
773	40	51684	
774	32	51716	
775	32	51748	
776	22	51770	
777	47	51817	
778	72	51889	
779	60	51949	
780	13	51962	
781	44	52006	
782	49	52055	
783	31	52086	
784	92	52178	
785	22	52200	
786	49	52249	
787	25	52274	
788	35	52309	
789	94	52403	
790	39	52442	
791	59	52501	
792	64	52565	
793	509	53074	
794	22	53096	
795	34	53130	
796	24	53154	
797	121	53275	
798	351	53626	
799	163	53789	
800	192	53981	
801	17	53998	
802	95	54093	
803	33	54126	
804	26	54152	
805	18	54170	
806	17	54187	
807	43	54230	
808	31	54261	
809	58	54319	
810	27	54346	
811	38	54384	
812	34	54418	
813	40	54458	
814	28	54486	
815	19	54505	
816	77	54582	
817	69	54651	
818	47	54698	
819	97	54795	
820	161	54956	
821	29	54985	
822	50	55035	
823	22	55057	
824	31	55088	
825	25	55113	
826	27	55140	
827	33	55173	
828	28	55201	
829	57	55258	
830	32	55290	
831	34	55324	
832	100	55424	
833	54	55478	
834	70	55548	
835	45	55593	
836	32	55625	
837	67	55692	
838	64	55756	
839	4	55760	
840	37	55797	
841	17	55814	
842	22	55836	
843	14	55850	
844	17	55867	
845	15	55882	
846	11	55893	
847	61	55954	
848	35	55989	
849	68	56057	
850	17	56074	
851	11	56085	
852	27	56112	
853	18	56130	
854	23	56153	
855	77	56230	
856	154	56384	
857	27	56411	
858	50	56461	
859	94	56555	
860	58	56613	
861	51	56664	
862	41	56705	
863	44	56749	
864	35	56784	
865	38	56822	
866	31	56853	
867	103	56956	
868	149	57105	
869	23	57128	
