403	53	13127
404	45	13172
405	42	13214
406	20	13234
407	85	13319
408	23	13342
409	38	13380
410	20	13400
411	72	13472
412	65	13537
413	44	13581
414	23	13604
415	51	13655
416	16	13671
417	14	13685
418	41	13726
419	20	13746
420	26	13772
421	99	13871
422	63	13934
423	38	13972
424	27	13999
425	41	14040
426	121	14161
427	30	14191
428	41	14232
429	35	14267
430	40	14307
431	62	14369
432	73	14442
433	129	14571
434	16	14587
435	19	14606
436	24	14630
437	24	14654
438	13	14667
439	24	14691
440	20	14711
441	18	14729
442	40	14769
443	23	14792
444	32	14824
445	25	14849
446	16	14865
447	17	14882
448	27	14909
449	8	14917
450	9	14926
451	23	14949
452	11	14960
453	12	14972
454	12	14984
455	13	14997
456	14	15011
457	19	15030
458	15	15045
459	20	15065
460	86	15151
461	81	15232
462	27	15259
463	16	15275
464	14	15289
465	26	15315
466	17	15332
467	34	15366
468	34	15400
469	62	15462
470	92	15554
471	23	15577
472	43	15620
473	17	15637
474	10	15647
475	30	15677
476	47	15724
477	33	15757
478	55	15812
479	70	15882
480	45	15927
481	28	15955
482	34	15989
483	17	16006
484	33	16039
485	31	16070
486	17	16087
487	19	16106
488	31	16137
489	27	16164
490	47	16211
491	21	16232
492	12	16244
493	10	16254
494	17	16271
495	10	16281
496	38	16319
497	30	16349
498	11	16360
499	52	16412
500	12	16424
501	20	16444
502	5	16449
503	16	16465
504	36	16501
505	21	16522
506	24	16546
507	34	16580
508	12	16592
509	32	16624
510	22	16646
511	25	16671
512	149	16820
513	54	16874
514	56	16930
515	19	16949
516	26	16975
517	21	16996
518	13	17009
519	7	17016
520	35	17051
521	66	17117
522	38	17155
523	12	17167
524	224	17391
525	48	17439
526	32	17471
527	45	17516
528	55	17571
529	58	17629
530	18	17647
531	34	17681
532	120	17801
533	29	17830
534	74	17904
535	30	17934
536	23	17957
537	23	17980
538	27	18007
539	27	18034
540	21	18055
541	41	18096
542	70	18166
543	42	18208
544	37	18245
545	35	18280
546	124	18404
547	59	18463
548	21	18484
549	30	18514
550	65	18579
551	114	18693
552	70	18763
553	178	18941
554	44	18985
555	40	19025
556	38	19063
557	16	19079
558	32	19111
559	19	19130
560	33	19163
561	22	19185
562	16	19201
563	18	19219
564	65	19284
565	24	19308
566	35	19343
567	20	19363
568	43	19406
569	92	19498
570	15	19513
571	20	19533
572	11	19544
573	26	19570
574	20	19590
575	21	19611
576	14	19625
577	15	19640
578	10	19650
579	9	19659
580	26	19685
581	114	19799
582	12	19811
583	35	19846
584	14	19860
585	94	19954
586	25	19979
587	21	20000
588	20	20020
589	21	20041
590	10	20051
591	28	20079
592	19	20098
593	11	20109
594	30	20139
595	64	20203
596	45	20248
597	15	20263
598	67	20330
599	43	20373
600	28	20401
601	22	20423
602	15	20438
603	63	20501
604	17	20518
605	41	20559
606	17	20576
607	17	20593
608	42	20635
609	35	20670
610	68	20738
611	30	20768
612	42	20810
613	20	20830
614	141	20971
615	123	21094
616	50	21144
617	10	21154
618	24	21178
619	35	21213
620	40	21253
621	31	21284
622	19	21303
623	61	21364
624	21	21385
625	36	21421
626	30	21451
627	125	21576
628	14	21590
629	28	21618
630	18	21636
631	14	21650
632	11	21661
633	63	21724
634	41	21765
635	11	21776
636	13	21789
637	24	21813
638	23	21836
639	22	21858
640	30	21888
641	12	21900
642	38	21938
643	20	21958
644	12	21970
645	6	21976
646	8	21984
647	9	21993
648	6	21999
649	5	22004
650	10	22014
651	16	22030
652	8	22038
